File	Terminals	Reading time (s)	Encoding time (s)	Total time (s)	Current memory (KB)	Peak memory (KB)
2107.newick	20	0.0010449886322021484	0.05763578414916992	0.05868101119995117	9.012	20.129
2337.newick	20	0.0010788440704345703	0.08346772193908691	0.08454704284667969	10.222	22.047
4656.newick	5	0.0008320808410644531	0.005118131637573242	0.0059506893157958984	3.101	14.326
3079.newick	20	0.0010650157928466797	0.08188843727111816	0.08295392990112305	13.483	25.882
3151.newick	20	0.0010960102081298828	0.09056496620178223	0.09166145324707031	11.994	24.177
1483.newick	20	0.001102447509765625	0.09150934219360352	0.09261226654052734	12.038	24.631
1469.newick	20	0.0010845661163330078	0.07791471481323242	0.07899975776672363	11.412	24.035
419.newick	30	0.0012955665588378906	0.11398911476135254	0.11528515815734863	19.982	37.94
2267.newick	20	0.0009899139404296875	0.06296181678771973	0.06395220756530762	9.225	20.066
1077.newick	22	0.0011138916015625	0.10055971145629883	0.10167407989501953	14.854	28.856
1086.newick	22	0.0009844303131103516	0.054521799087524414	0.05550646781921387	9.903	19.891
1340.newick	21	0.0010426044464111328	0.06682705879211426	0.0678701400756836	11.947	24.686
2569.newick	20	0.001005411148071289	0.08208537101745605	0.08309102058410645	11.49	23.75
2843.newick	20	0.0010488033294677734	0.09041571617126465	0.09146499633789062	11.938	24.497
4670.newick	5	0.0007960796356201172	0.001967191696166992	0.0027637481689453125	3.12	14.268
2323.newick	20	0.0010216236114501953	0.08334898948669434	0.08437108993530273	13.84	27.606
970.newick	22	0.0010657310485839844	0.0978856086730957	0.09895205497741699	13.97	26.749
1695.newick	20	0.0010416507720947266	0.08729982376098633	0.08834195137023926	12.254	24.383
4895.newick	4	0.0007560253143310547	0.0028564929962158203	0.003612995147705078	2.845	14.21
1381.newick	21	0.0009822845458984375	0.062338829040527344	0.06332159042358398	11.797	22.274
43.newick	81	0.0024101734161376953	0.5043301582336426	0.5067410469055176	60.282	101.024
2781.newick	20	0.0011184215545654297	0.07345366477966309	0.07457256317138672	10.844	22.496
2618.newick	20	0.001102447509765625	0.059128761291503906	0.060231685638427734	11.922	23.037
59.newick	69	0.0020966529846191406	0.41541028022766113	0.4175071716308594	47.558	79.569
4619.newick	5	0.0008616447448730469	0.005131959915161133	0.005994081497192383	3.125	14.336
1847.newick	20	0.0010833740234375	0.0872802734375	0.0883641242980957	13.906	27.133
623.newick	26	0.0011553764343261719	0.07131338119506836	0.07246923446655273	16.046	29.193
3758.newick	19	0.001085519790649414	0.07037186622619629	0.0714578628540039	11.605	23.981
2156.newick	20	0.0010900497436523438	0.08750629425048828	0.08859682083129883	12.48	24.52
2229.newick	20	0.0010433197021484375	0.08210492134094238	0.08314871788024902	10.434	22.247
1897.newick	20	0.0010111331939697266	0.09004807472229004	0.09105968475341797	12.499	25.066
1738.newick	20	0.0010230541229248047	0.05441784858703613	0.05544137954711914	11.748	23.054
1200.newick	21	0.0010995864868164062	0.09951972961425781	0.10061979293823242	13.459	26.349
2322.newick	20	0.0011119842529296875	0.08718109130859375	0.08829355239868164	12.072	24.24
2052.newick	20	0.0010364055633544922	0.08905482292175293	0.09009194374084473	12.0	25.068
1078.newick	22	0.001081228256225586	0.05662274360656738	0.05770421028137207	13.768	25.381
740.newick	24	0.0011565685272216797	0.094940185546875	0.09609723091125488	15.623	29.286
4103.newick	15	0.0009150505065917969	0.031476497650146484	0.032392024993896484	6.891	16.973
3863.newick	18	0.0009398460388183594	0.04342007637023926	0.04436016082763672	8.066	19.038
2381.newick	20	0.0010848045349121094	0.09227561950683594	0.09336113929748535	12.438	24.239
1365.newick	21	0.001115560531616211	0.10311150550842285	0.10422754287719727	12.583	26.484
3138.newick	20	0.0011076927185058594	0.09586048126220703	0.0969686508178711	12.418	24.077
1187.newick	21	0.0010981559753417969	0.07396578788757324	0.07506442070007324	11.38	24.007
399.newick	30	0.0012714862823486328	0.12180304527282715	0.12307500839233398	19.813	34.079
1844.newick	20	0.0011055469512939453	0.08741426467895508	0.08852052688598633	11.685	23.799
31.newick	93	0.0028095245361328125	0.6632781028747559	0.6660881042480469	72.609	119.176
480.newick	29	0.0011823177337646484	0.07224178314208984	0.0734245777130127	14.171	25.568
4147.newick	14	0.0009140968322753906	0.041617393493652344	0.042531728744506836	7.164	17.813
261.newick	38	0.0013611316680908203	0.15415358543395996	0.15551519393920898	24.162	41.741
1573.newick	20	0.000988006591796875	0.05970191955566406	0.06069040298461914	8.964	19.745
3513.newick	19	0.0010199546813964844	0.08169984817504883	0.08272051811218262	10.736	22.988
495.newick	29	0.001191854476928711	0.09154343605041504	0.09273576736450195	19.159	32.586
1835.newick	20	0.0009818077087402344	0.050907135009765625	0.05188941955566406	8.634	19.761
3148.newick	20	0.001026153564453125	0.08635783195495605	0.08738470077514648	12.17	24.353
4893.newick	4	0.0008437633514404297	0.0030226707458496094	0.0038666725158691406	2.989	14.21
3182.newick	20	0.0010733604431152344	0.09332895278930664	0.09440279006958008	14.156	27.966
2652.newick	20	0.0010824203491210938	0.07964849472045898	0.08073163032531738	10.254	22.261
1519.newick	20	0.001100301742553711	0.09570074081420898	0.0968015193939209	12.154	24.725
3484.newick	20	0.0011005401611328125	0.09130454063415527	0.09240555763244629	12.06	24.21
367.newick	31	0.0012869834899902344	0.11282706260681152	0.11411452293395996	20.029	34.104
3544.newick	19	0.001088857650756836	0.08301258087158203	0.08410191535949707	11.041	22.999
4116.newick	15	0.0009984970092773438	0.05084371566772461	0.051842689514160156	8.209	18.449
3133.newick	20	0.0010638236999511719	0.07265877723693848	0.07372307777404785	9.558	21.034
2460.newick	20	0.0010232925415039062	0.04677104949951172	0.04779481887817383	8.084	19.037
1018.newick	22	0.0011394023895263672	0.10578513145446777	0.10692501068115234	14.896	27.899
2060.newick	20	0.0010666847229003906	0.07746696472167969	0.07853412628173828	9.826	21.497
4541.newick	6	0.0008616447448730469	0.0072672367095947266	0.008129358291625977	3.985	14.816
2731.newick	20	0.0010783672332763672	0.09058737754821777	0.09166622161865234	12.966	25.748
349.newick	32	0.0013508796691894531	0.1097419261932373	0.11109328269958496	21.224	36.005
4446.newick	7	0.0008764266967773438	0.010988473892211914	0.011865377426147461	4.845	14.926
2510.newick	20	0.0010879039764404297	0.08814144134521484	0.08922982215881348	13.106	27.065
811.newick	23	0.001055002212524414	0.05394172668457031	0.05499696731567383	12.067	24.797
3315.newick	20	0.0009560585021972656	0.05763387680053711	0.05859041213989258	8.934	20.45
1484.newick	20	0.0010383129119873047	0.0859382152557373	0.08697700500488281	11.751	24.156
4702.newick	4	0.0007750988006591797	0.0029230117797851562	0.003698587417602539	2.851	14.216
4754.newick	4	0.0007910728454589844	0.0027883052825927734	0.003579854965209961	2.843	14.224
1600.newick	20	0.001055002212524414	0.08300352096557617	0.08405900001525879	13.867	27.538
3776.newick	19	0.001058816909790039	0.0842127799987793	0.08527183532714844	11.373	24.054
2384.newick	20	0.0010039806365966797	0.08776640892028809	0.08877086639404297	12.102	24.979
3175.newick	20	0.0010616779327392578	0.06789541244506836	0.06895756721496582	10.202	21.711
4913.newick	4	0.0007512569427490234	0.0014204978942871094	0.0021719932556152344	2.693	14.198
1730.newick	20	0.0010166168212890625	0.06547188758850098	0.06648898124694824	13.031	25.383
770.newick	24	0.001127481460571289	0.09340405464172363	0.09453177452087402	15.545	29.323
2901.newick	20	0.0010595321655273438	0.06019163131713867	0.06125140190124512	9.57	20.841
3381.newick	20	0.0011014938354492188	0.07344627380371094	0.07454800605773926	11.018	22.799
4669.newick	5	0.0007889270782470703	0.005126237869262695	0.005915403366088867	3.078	14.316
3011.newick	20	0.0009670257568359375	0.05506587028503418	0.05603337287902832	11.716	23.019
882.newick	23	0.0011105537414550781	0.06200432777404785	0.06311535835266113	15.013	28.765
578.newick	27	0.001199960708618164	0.09552121162414551	0.09672164916992188	15.647	29.677
134.newick	48	0.0015387535095214844	0.20287346839904785	0.20441269874572754	29.122	47.61
3567.newick	19	0.001089334487915039	0.08271622657775879	0.08380603790283203	11.105	23.191
4000.newick	17	0.001035451889038086	0.057344675064086914	0.0583806037902832	9.551	20.032
537.newick	28	0.0012526512145996094	0.08780169486999512	0.08905482292175293	17.952	31.381
1387.newick	21	0.0011053085327148438	0.0691988468170166	0.07030463218688965	10.861	22.706
4308.newick	10	0.0009062290191650391	0.02356553077697754	0.02447223663330078	5.112	15.348
2055.newick	20	0.001066446304321289	0.08266139030456543	0.08372831344604492	11.405	24.124
2710.newick	20	0.0010995864868164062	0.09214615821838379	0.0932462215423584	12.428	24.53
1089.newick	21	0.0011248588562011719	0.09058260917663574	0.09170842170715332	11.957	24.905
2428.newick	20	0.0011858940124511719	0.09329605102539062	0.094482421875	12.094	24.447
3005.newick	20	0.0011196136474609375	0.08653140068054199	0.08765149116516113	12.075	23.698
3978.newick	17	0.0009491443634033203	0.0431826114654541	0.044132232666015625	7.406	18.428
2425.newick	20	0.0010738372802734375	0.08266115188598633	0.08373570442199707	11.948	23.731
4432.newick	8	0.0008096694946289062	0.011367559432983398	0.012177467346191406	4.382	15.012
2096.newick	20	0.001031637191772461	0.08855009078979492	0.08958196640014648	13.706	26.705
2476.newick	20	0.001129150390625	0.08663606643676758	0.08776569366455078	12.004	24.194
4798.newick	4	0.0007863044738769531	0.002854585647583008	0.003641366958618164	2.851	14.216
3723.newick	19	0.0009388923645019531	0.05662369728088379	0.057563066482543945	10.313	20.923
234.newick	40	0.0013957023620605469	0.1590573787689209	0.16045355796813965	25.646	44.219
3568.newick	19	0.0009520053863525391	0.03791522979736328	0.03886771202087402	7.689	18.232
4920.newick	4	0.0007619857788085938	0.001409292221069336	0.0021715164184570312	2.695	14.2
1067.newick	22	0.0010745525360107422	0.08018350601196289	0.08125877380371094	16.559	31.1
14.newick	141	0.004117250442504883	1.481398582458496	1.4855163097381592	104.663	193.454
2305.newick	20	0.0011019706726074219	0.053255558013916016	0.05435776710510254	8.212	19.329
310.newick	33	0.001257181167602539	0.13542747497558594	0.13668513298034668	21.439	37.742
3440.newick	20	0.00103759765625	0.08659887313842773	0.08763694763183594	12.059	23.666
3713.newick	19	0.0009922981262207031	0.05759835243225098	0.05859112739562988	8.787	20.367
1549.newick	20	0.001039266586303711	0.08808755874633789	0.0891273021697998	11.94	24.79
1053.newick	22	0.0010728836059570312	0.08615231513977051	0.08722567558288574	13.138	25.57
4513.newick	6	0.0008108615875244141	0.006668806076049805	0.00747990608215332	4.02	14.828
1120.newick	21	0.0010209083557128906	0.0507962703704834	0.05181765556335449	12.227	25.134
2626.newick	20	0.0009903907775878906	0.08402824401855469	0.08501935005187988	11.923	24.568
24.newick	105	0.0029478073120117188	0.8531432151794434	0.8560914993286133	76.35	133.562
2063.newick	20	0.0011379718780517578	0.08257293701171875	0.08371162414550781	12.009	24.005
1496.newick	20	0.0010936260223388672	0.10210680961608887	0.10320091247558594	12.158	25.035
861.newick	23	0.0011360645294189453	0.08013367652893066	0.08126997947692871	13.934	27.117
504.newick	29	0.0012848377227783203	0.11045551300048828	0.1117408275604248	19.377	35.032
2726.newick	20	0.0010237693786621094	0.07987761497497559	0.0809018611907959	10.923	23.231
2708.newick	20	0.0010209083557128906	0.08673667907714844	0.08775806427001953	12.374	23.823
886.newick	23	0.0010838508605957031	0.06838345527648926	0.06946778297424316	14.777	28.227
1087.newick	22	0.0011150836944580078	0.08270907402038574	0.08382463455200195	14.057	24.501
795.newick	24	0.0011076927185058594	0.08024215698242188	0.08135056495666504	14.728	28.387
2785.newick	20	0.0009989738464355469	0.07072043418884277	0.07172012329101562	10.832	22.466
2789.newick	20	0.0010006427764892578	0.05953216552734375	0.06053328514099121	9.388	20.96
1255.newick	21	0.0010232925415039062	0.0618443489074707	0.06286811828613281	9.119	20.162
366.newick	31	0.0012240409851074219	0.09868741035461426	0.09991192817687988	20.893	35.02
150.newick	46	0.0015406608581542969	0.18800592422485352	0.18954706192016602	31.346	55.541
3832.newick	19	0.0010366439819335938	0.07197809219360352	0.07301521301269531	11.219	22.93
345.newick	32	0.001262664794921875	0.10978817939758301	0.11105132102966309	21.376	37.812
2951.newick	20	0.0011014938354492188	0.0806875228881836	0.08178925514221191	11.942	23.568
1461.newick	20	0.0010836124420166016	0.08903932571411133	0.09012389183044434	11.234	23.858
4309.newick	10	0.0009202957153320312	0.02296590805053711	0.023886680603027344	5.154	15.354
3908.newick	18	0.0010123252868652344	0.061734676361083984	0.06274747848510742	8.394	19.043
4763.newick	4	0.0008111000061035156	0.0030205249786376953	0.0038323402404785156	3.083	14.232
1008.newick	22	0.0011074542999267578	0.05991816520690918	0.06102609634399414	15.758	30.085
1740.newick	20	0.0010635852813720703	0.0695188045501709	0.07058286666870117	9.926	21.362
41.newick	83	0.0023031234741210938	0.5565881729125977	0.558892011642456	52.601	89.221
1890.newick	20	0.0010304450988769531	0.08840632438659668	0.08943724632263184	11.967	24.708
3516.newick	19	0.0010006427764892578	0.07859611511230469	0.07959723472595215	11.302	23.111
3897.newick	18	0.0009844303131103516	0.07312870025634766	0.07411360740661621	10.5	22.393
3753.newick	19	0.0010492801666259766	0.06218361854553223	0.0632333755493164	11.391	22.188
3021.newick	20	0.0010061264038085938	0.06434798240661621	0.06535458564758301	9.739	21.462
3430.newick	20	0.0010364055633544922	0.09131717681884766	0.09235405921936035	12.126	24.263
4829.newick	4	0.0007567405700683594	0.0028352737426757812	0.003592252731323242	2.845	14.21
2197.newick	20	0.0009889602661132812	0.07575726509094238	0.07674670219421387	12.618	24.048
4082.newick	15	0.0009310245513916016	0.026875019073486328	0.027806520462036133	7.607	18.538
4866.newick	4	0.0008211135864257812	0.0028481483459472656	0.00366973876953125	2.837	14.21
2721.newick	20	0.0009784698486328125	0.06405520439147949	0.06503415107727051	13.147	24.452
1151.newick	21	0.0010440349578857422	0.09111618995666504	0.09216070175170898	12.807	25.639
4859.newick	4	0.0007588863372802734	0.0031180381774902344	0.0038776397705078125	3.335	14.212
3825.newick	19	0.0010478496551513672	0.0768880844116211	0.07793641090393066	13.21	25.992
4943.newick	4	0.0007781982421875	0.0028188228607177734	0.0035974979400634766	3.471	14.236
4156.newick	14	0.0009012222290039062	0.02750253677368164	0.02840423583984375	9.462	19.264
2073.newick	20	0.0010311603546142578	0.045992136001586914	0.047023773193359375	8.47	19.646
3799.newick	19	0.0010039806365966797	0.08867049217224121	0.0896749496459961	11.355	23.815
432.newick	30	0.001287221908569336	0.09934139251708984	0.10062885284423828	20.038	34.992
4606.newick	5	0.0008394718170166016	0.005159854888916016	0.005999565124511719	3.995	14.334
481.newick	29	0.0012590885162353516	0.08776545524597168	0.08902502059936523	20.627	36.836
2018.newick	20	0.0011093616485595703	0.09659290313720703	0.0977029800415039	12.298	24.273
3001.newick	20	0.0010962486267089844	0.10318470001220703	0.10428142547607422	12.046	24.651
3831.newick	19	0.001077413558959961	0.08382558822631836	0.08490347862243652	11.471	23.504
4152.newick	14	0.0009958744049072266	0.0438995361328125	0.04489588737487793	7.234	17.452
2109.newick	20	0.0010523796081542969	0.0857691764831543	0.0868220329284668	10.376	22.074
254.newick	39	0.001474142074584961	0.16176557540893555	0.1632401943206787	25.427	50.133
423.newick	30	0.0012693405151367188	0.08849835395812988	0.0897681713104248	17.552	31.3
4419.newick	8	0.0008854866027832031	0.013589143753051758	0.014475107192993164	4.964	15.038
1724.newick	20	0.0010826587677001953	0.08912873268127441	0.09021186828613281	12.812	25.779
1826.newick	20	0.001032114028930664	0.04100513458251953	0.0420377254486084	8.396	18.621
2786.newick	20	0.0009799003601074219	0.05971050262451172	0.060690879821777344	8.882	20.136
3735.newick	19	0.0009667873382568359	0.05711984634399414	0.05808711051940918	8.295	18.951
1605.newick	20	0.0010228157043457031	0.08801150321960449	0.0890347957611084	12.29	24.809
452.newick	29	0.0011982917785644531	0.17565131187438965	0.1768500804901123	19.141	36.558
3803.newick	19	0.0010440349578857422	0.08369159698486328	0.08473610877990723	11.353	23.208
573.newick	27	0.0011851787567138672	0.08992934226989746	0.09111499786376953	16.413	30.793
4329.newick	10	0.0008463859558105469	0.01261591911315918	0.01346278190612793	4.874	15.224
2250.newick	20	0.0010151863098144531	0.09101462364196777	0.09203028678894043	13.276	26.258
4407.newick	8	0.0008182525634765625	0.012782812118530273	0.013601541519165039	4.49	15.036
4296.newick	10	0.0008373260498046875	0.018313169479370117	0.019150972366333008	5.532	15.352
816.newick	23	0.0010080337524414062	0.056310176849365234	0.057318687438964844	12.961	25.426
3779.newick	19	0.0010235309600830078	0.0656290054321289	0.06665301322937012	10.832	21.813
1759.newick	20	0.0010101795196533203	0.07851409912109375	0.07952451705932617	11.2	23.173
3408.newick	20	0.0009701251983642578	0.051345109939575195	0.052315711975097656	8.544	19.879
988.newick	22	0.0010483264923095703	0.060211896896362305	0.06126070022583008	12.865	23.93
1384.newick	21	0.0010800361633300781	0.09878277778625488	0.09986329078674316	11.571	24.012
2730.newick	20	0.001116037368774414	0.07575702667236328	0.0768735408782959	11.125	22.832
2879.newick	20	0.0010809898376464844	0.08500432968139648	0.08608579635620117	10.933	23.58
3242.newick	20	0.001032114028930664	0.04831576347351074	0.04934835433959961	8.41	19.708
1038.newick	22	0.0011420249938964844	0.07978034019470215	0.08092260360717773	14.434	28.028
4594.newick	6	0.000850677490234375	0.009553194046020508	0.010404109954833984	3.979	14.834
4066.newick	16	0.0009756088256835938	0.03772401809692383	0.038700103759765625	8.73	19.206
288.newick	34	0.0013363361358642578	0.12530755996704102	0.12664437294006348	22.354	37.701
1585.newick	20	0.0010988712310791016	0.08989882469177246	0.09099817276000977	12.011	24.552
4644.newick	5	0.0008394718170166016	0.004917621612548828	0.005757570266723633	3.09	14.34
4948.newick	4	0.0008056163787841797	0.0030295848846435547	0.003835916519165039	2.853	14.234
4428.newick	8	0.0008602142333984375	0.01563262939453125	0.01649332046508789	4.494	15.048
4617.newick	5	0.0008246898651123047	0.005144357681274414	0.00596928596496582	3.1	14.342
4126.newick	14	0.0009751319885253906	0.04830574989318848	0.04928159713745117	10.02	20.994
4758.newick	4	0.0008139610290527344	0.00302886962890625	0.0038433074951171875	2.851	14.216
4336.newick	9	0.0008788108825683594	0.016713619232177734	0.017592906951904297	5.051	15.158
3662.newick	19	0.001035928726196289	0.05836653709411621	0.0594029426574707	11.707	23.06
4739.newick	4	0.0008018016815185547	0.0030312538146972656	0.003833293914794922	2.851	14.216
4597.newick	6	0.0008265972137451172	0.0058307647705078125	0.006657838821411133	4.011	14.816
2321.newick	20	0.0010843276977539062	0.05532097816467285	0.05640578269958496	13.868	28.996
808.newick	23	0.0011508464813232422	0.07244682312011719	0.07359790802001953	14.653	27.845
776.newick	24	0.0011556148529052734	0.09239006042480469	0.09354615211486816	14.448	28.024
1442.newick	20	0.001024007797241211	0.09015488624572754	0.09117913246154785	12.052	24.634
4031.newick	16	0.0009572505950927734	0.044211387634277344	0.04516935348510742	7.829	18.286
2861.newick	20	0.0010933876037597656	0.07938218116760254	0.08047604560852051	11.802	24.382
1452.newick	20	0.0011053085327148438	0.07503461837768555	0.0761404037475586	11.105	22.862
4240.newick	12	0.0008990764617919922	0.03331136703491211	0.034210920333862305	6.186	16.231
126.newick	50	0.0016803741455078125	0.22177910804748535	0.22345995903015137	34.81	60.824
4578.newick	6	0.0008075237274169922	0.006636142730712891	0.007443904876708984	4.0	14.812
3117.newick	20	0.000972747802734375	0.05992269515991211	0.06089591979980469	11.504	23.062
3535.newick	19	0.0010445117950439453	0.08397936820983887	0.08502459526062012	11.151	23.503
4124.newick	15	0.0009126663208007812	0.03131556510925293	0.032228708267211914	7.319	17.565
4173.newick	14	0.0009860992431640625	0.026177644729614258	0.027164459228515625	6.526	16.077
3647.newick	19	0.0009799003601074219	0.07127928733825684	0.07225966453552246	10.213	21.747
344.newick	32	0.0012650489807128906	0.1306014060974121	0.1318669319152832	21.248	37.658
953.newick	22	0.0010938644409179688	0.06130194664001465	0.06239628791809082	12.739	23.835
3184.newick	20	0.0011010169982910156	0.09048724174499512	0.09158873558044434	12.118	24.291
3911.newick	18	0.0009911060333251953	0.02922201156616211	0.030213594436645508	6.98	17.036
1652.newick	20	0.0010895729064941406	0.09083247184753418	0.09192252159118652	12.174	24.139
4521.newick	6	0.0008385181427001953	0.004195451736450195	0.005034685134887695	3.833	14.716
1602.newick	20	0.001070261001586914	0.07920408248901367	0.08027482032775879	13.148	26.747
2537.newick	20	0.0011050701141357422	0.09795165061950684	0.09905719757080078	11.794	23.985
1774.newick	20	0.0010912418365478516	0.09652900695800781	0.09762096405029297	11.671	24.392
3350.newick	20	0.0010950565338134766	0.09691786766052246	0.09801340103149414	12.05	24.633
1753.newick	20	0.0010874271392822266	0.08754944801330566	0.0886373519897461	11.042	23.638
782.newick	24	0.00115966796875	0.09360194206237793	0.09476208686828613	15.773	29.541
3960.newick	17	0.0010428428649902344	0.06892585754394531	0.06996917724609375	9.699	21.365
3798.newick	19	0.0010688304901123047	0.08373570442199707	0.08480501174926758	11.703	23.53
3993.newick	17	0.001043081283569336	0.06365585327148438	0.06469941139221191	9.815	21.059
144.newick	47	0.0015420913696289062	0.18953728675842285	0.19107985496520996	30.239	52.048
4923.newick	4	0.0008842945098876953	0.0030744075775146484	0.003958940505981445	3.227	14.216
672.newick	25	0.0010399818420410156	0.0838165283203125	0.08485698699951172	16.659	31.136
2188.newick	20	0.001004934310913086	0.06811976432800293	0.06912517547607422	11.196	22.1
1933.newick	20	0.0010859966278076172	0.08687257766723633	0.08795881271362305	12.334	24.531
184.newick	41	0.0014064311981201172	0.1379833221435547	0.1393904685974121	23.413	38.518
2548.newick	20	0.0010988712310791016	0.07760167121887207	0.07870078086853027	9.584	21.115
1580.newick	20	0.0010101795196533203	0.08729243278503418	0.0883030891418457	11.719	23.812
1143.newick	21	0.0010676383972167969	0.07697892189025879	0.07804703712463379	12.799	24.567
1898.newick	20	0.0009710788726806641	0.030185937881469727	0.031157255172729492	7.316	17.693
3893.newick	18	0.0010368824005126953	0.06224179267883301	0.0632791519165039	10.399	20.995
2415.newick	20	0.0010111331939697266	0.05197453498840332	0.05298614501953125	8.522	19.936
3608.newick	19	0.0010950565338134766	0.08416533470153809	0.08526110649108887	11.105	23.095
823.newick	23	0.0011589527130126953	0.06509208679199219	0.06625151634216309	15.111	26.792
2716.newick	20	0.00106048583984375	0.06776189804077148	0.06882286071777344	9.772	21.229
164.newick	44	0.0015883445739746094	0.19831514358520508	0.199904203414917	31.608	58.634
89.newick	59	0.0019240379333496094	0.29329800605773926	0.29522252082824707	39.875	66.738
551.newick	28	0.0012593269348144531	0.1069953441619873	0.10825514793395996	17.601	32.226
66.newick	65	0.002019166946411133	0.36505651473999023	0.36707615852355957	42.625	75.331
1111.newick	21	0.0010433197021484375	0.06374788284301758	0.06479167938232422	10.805	22.903
3948.newick	17	0.0009522438049316406	0.03321075439453125	0.034163475036621094	8.119	18.321
3435.newick	20	0.0010440349578857422	0.05774259567260742	0.05878734588623047	9.166	20.082
2041.newick	20	0.0011014938354492188	0.0874025821685791	0.08850455284118652	12.104	24.652
1115.newick	21	0.0010483264923095703	0.0910634994506836	0.09211206436157227	12.535	24.992
2468.newick	20	0.0009953975677490234	0.06806373596191406	0.06905961036682129	10.842	22.483
3282.newick	20	0.0010640621185302734	0.08215928077697754	0.08322381973266602	12.488	23.86
4459.newick	7	0.0008711814880371094	0.011538982391357422	0.012410640716552734	4.277	14.942
4380.newick	8	0.0007903575897216797	0.01469731330871582	0.015487909317016602	5.094	15.056
4218.newick	12	0.0008499622344970703	0.020285367965698242	0.021135568618774414	5.803	15.776
4824.newick	4	0.0007505416870117188	0.0027878284454345703	0.0035386085510253906	2.839	14.204
3456.newick	20	0.0010340213775634766	0.08704423904418945	0.08807873725891113	13.913	27.025
1409.newick	21	0.001069784164428711	0.08829498291015625	0.08936524391174316	12.788	26.425
931.newick	22	0.001054525375366211	0.06626701354980469	0.0673222541809082	14.27	27.489
2983.newick	20	0.0009765625	0.04098081588745117	0.04195761680603027	8.208	18.647
9.newick	162	0.0044422149658203125	1.8743364810943604	1.8787791728973389	107.15	198.184
2505.newick	20	0.0012269020080566406	0.0832517147064209	0.08447909355163574	12.118	24.635
4457.newick	7	0.0007982254028320312	0.011400461196899414	0.012199163436889648	4.339	14.924
858.newick	23	0.0010640621185302734	0.0678548812866211	0.06891918182373047	16.021	30.483
4377.newick	8	0.0010919570922851562	0.01540517807006836	0.01649785041809082	4.686	15.048
948.newick	22	0.0011131763458251953	0.08843135833740234	0.08954524993896484	14.116	28.991
426.newick	30	0.0012927055358886719	0.09421133995056152	0.0955045223236084	20.11	36.905
414.newick	30	0.0012767314910888672	0.18477773666381836	0.18605494499206543	19.72	37.327
4485.newick	7	0.0008347034454345703	0.005036592483520508	0.005871772766113281	4.065	14.9
4533.newick	6	0.0008318424224853516	0.007832050323486328	0.008664608001708984	4.467	14.826
4674.newick	5	0.0008146762847900391	0.005135297775268555	0.005950212478637695	3.125	14.34
1482.newick	20	0.0010199546813964844	0.04705810546875	0.04807853698730469	11.024	21.359
2525.newick	20	0.0010936260223388672	0.08495354652404785	0.08604764938354492	12.419	24.446
3891.newick	18	0.0010271072387695312	0.057509422302246094	0.05853700637817383	8.542	20.041
3502.newick	19	0.0010733604431152344	0.08742856979370117	0.08850216865539551	11.205	23.614
2734.newick	20	0.0010900497436523438	0.09144783020019531	0.09253835678100586	12.118	24.299
2150.newick	20	0.0010895729064941406	0.08254289627075195	0.0836329460144043	12.699	24.682
4945.newick	4	0.0008130073547363281	0.00301361083984375	0.0038270950317382812	2.857	14.222
15.newick	140	0.0039865970611572266	1.4667682647705078	1.4707553386688232	102.992	189.263
3244.newick	20	0.0010833740234375	0.061151981353759766	0.06223607063293457	8.888	20.447
1994.newick	20	0.0010216236114501953	0.08525609970092773	0.08627820014953613	11.446	24.072
2048.newick	20	0.0010247230529785156	0.07753705978393555	0.07856249809265137	12.718	23.807
4643.newick	5	0.0007734298706054688	0.004769563674926758	0.00554347038269043	3.098	14.34
2611.newick	20	0.0010063648223876953	0.09015893936157227	0.09116578102111816	13.786	27.385
1739.newick	20	0.0010211467742919922	0.04091358184814453	0.04193520545959473	8.208	18.991
3836.newick	19	0.0009613037109375	0.04689288139343262	0.04785466194152832	7.561	18.308
116.newick	51	0.001644134521484375	0.21844482421875	0.22008943557739258	36.286	66.639
707.newick	25	0.0011887550354003906	0.07332682609558105	0.07451605796813965	15.775	29.494
4119.newick	15	0.0010440349578857422	0.051748037338256836	0.05279278755187988	7.508	18.331
2580.newick	20	0.0010797977447509766	0.08480048179626465	0.08588099479675293	11.917	23.919
2738.newick	20	0.0010921955108642578	0.09173893928527832	0.09283161163330078	12.27	25.913
4341.newick	9	0.0009002685546875	0.019053220748901367	0.01995396614074707	4.839	15.154
1449.newick	20	0.0010902881622314453	0.09614682197570801	0.09723758697509766	12.726	26.063
323.newick	32	0.0013318061828613281	0.1086571216583252	0.10998916625976562	21.27	36.788
3977.newick	17	0.0010216236114501953	0.04750847816467285	0.04853034019470215	7.704	18.82
4547.newick	6	0.0008285045623779297	0.007478475570678711	0.008307456970214844	3.993	14.816
1696.newick	20	0.0010972023010253906	0.08612418174743652	0.08722162246704102	13.546	26.505
436.newick	30	0.0012903213500976562	0.11150360107421875	0.11279439926147461	19.747	38.295
2155.newick	20	0.0010786056518554688	0.07144331932067871	0.07252216339111328	10.213	22.189
2556.newick	20	0.0010952949523925781	0.09219574928283691	0.0932915210723877	12.16	24.748
2256.newick	20	0.0010886192321777344	0.08084273338317871	0.08193182945251465	12.145	23.663
1643.newick	20	0.0010895729064941406	0.0751340389251709	0.07622432708740234	10.62	22.916
4877.newick	4	0.0008144378662109375	0.0027227401733398438	0.0035376548767089844	2.845	14.21
2572.newick	20	0.0010623931884765625	0.0662229061126709	0.06728553771972656	13.912	26.596
